SalesID,OrderDate,RetailerID,ContractorID,ProductID,Quantity,SalesAmount
3573,2024-09-01,S106,C001,P001,2,2377.85
3574,2024-09-07,S106,C004,P002,3,4681.08
3575,2024-09-02,S106,C005,P006,1,960.61
3576,2024-09-04,S107,C004,P006,4,3739.24
3577,2024-09-27,S107,C004,P001,4,4469.86
3578,2024-09-26,S107,C001,P003,1,677.16
3579,2024-09-28,S107,C002,P002,3,5234.71
3580,2024-09-15,S107,C007,P003,1,606.22
3581,2024-09-04,S107,C002,P001,1,1183.09
3582,2024-09-12,S107,C004,P004,2,10754.95
3583,2024-09-19,S107,C003,P005,3,12435.32
3584,2024-09-10,S107,C001,P003,2,1226.78
3585,2024-09-23,S107,C003,P003,5,3679.04
3586,2024-09-26,S107,C002,P005,4,14023.02
3587,2024-09-19,S107,C003,P002,1,1599.49
3588,2024-09-15,S107,C008,P003,3,1928.48
3589,2024-09-07,S107,C005,P001,1,1308.34
3590,2024-09-09,S107,C007,P005,1,4115.76
3591,2024-09-10,S107,C002,P001,1,1193.98
3592,2024-09-28,S107,C002,P002,2,2738.72
3593,2024-09-18,S108,C005,P002,1,1340.26
3594,2024-09-29,S108,C005,P001,1,1206.85
3595,2024-09-08,S108,C005,P002,5,7441.12
3596,2024-09-27,S108,C008,P004,2,11481.75
3597,2024-09-30,S108,C008,P003,3,2029.73
3598,2024-09-22,S108,C006,P001,1,1229.55
3599,2024-09-23,S108,C008,P005,6,21584.85
3600,2024-09-11,S108,C006,P002,3,4868.47
3601,2024-09-06,S108,C003,P004,3,16218.46
3602,2024-09-04,S108,C002,P006,1,955.21
3603,2024-09-23,S108,C001,P005,3,11459.38
3604,2024-09-03,S108,C002,P001,1,1160.65
3605,2024-09-18,S108,C008,P003,3,2156.01
3606,2024-09-20,S108,C002,P004,1,5661.74
3607,2024-09-14,S108,C005,P005,2,7449.5
3608,2024-09-22,S108,C004,P003,4,2802.65
3609,2024-09-17,S108,C008,P004,2,10835.36
3610,2024-09-24,S109,C004,P001,2,2471.2
3611,2024-09-17,S109,C003,P006,3,2704.73
3612,2024-09-18,S109,C008,P005,2,6849.12
3613,2024-09-25,S109,C006,P002,2,3141.15
3614,2024-09-01,S109,C004,P002,1,1689.35
3615,2024-09-25,S109,C001,P004,1,5848.48
3616,2024-09-24,S109,C006,P003,1,708.56
3617,2024-09-15,S109,C002,P005,2,6727.69
3618,2024-09-24,S109,C002,P005,5,19565.63
3619,2024-09-01,S109,C006,P001,1,1142.34
3620,2024-09-25,S109,C003,P001,1,1096.73
3621,2024-09-27,S109,C008,P002,1,1620.93
3622,2024-09-22,S109,C002,P001,1,1094.61
3623,2024-09-11,S109,C008,P006,1,807.63
3624,2024-09-07,S109,C007,P001,4,5217.74
3625,2024-09-05,S109,C008,P001,2,2170.32
3626,2024-09-22,S109,C006,P001,2,2306.53
3627,2024-09-13,S109,C007,P003,5,3538.07
3628,2024-09-01,S109,C004,P003,1,723.31
3629,2024-09-24,S109,C001,P002,5,8568.77
3630,2024-09-24,S109,C006,P004,3,18103.03
3631,2024-09-04,S109,C007,P003,3,2253.16
3632,2024-09-04,S109,C005,P001,1,1181.02
3633,2024-09-19,S109,C004,P003,4,2764.62
3634,2024-09-08,S109,C006,P001,2,2361.22
3635,2024-09-26,S109,C007,P005,4,15829.89
3636,2024-09-19,S109,C008,P002,1,1418.89
3637,2024-09-27,S110,C004,P005,1,3473.66
3638,2024-09-27,S110,C004,P002,1,1468.64
3639,2024-09-25,S110,C002,P003,1,659.96
3640,2024-09-11,S110,C004,P003,3,2079.95
3641,2024-09-18,S110,C008,P003,1,655.48
3642,2024-09-24,S110,C006,P004,1,5662.08
3643,2024-09-29,S110,C004,P006,3,2949.43
3644,2024-09-15,S110,C004,P004,2,9504.88
3645,2024-09-05,S110,C008,P003,1,656.26
3646,2024-09-28,S110,C005,P003,3,2292.42
3647,2024-09-16,S110,C001,P001,3,3388.85
3648,2024-09-04,S110,C002,P004,2,11864.93
3649,2024-09-15,S110,C006,P006,1,848.43
3650,2024-09-09,S110,C007,P001,2,2487.86
3651,2024-09-29,S110,C003,P006,3,2802.74
3652,2024-09-07,S110,C007,P003,2,1332.86
3653,2024-09-01,S110,C005,P001,3,3887.11
3654,2024-09-21,S110,C001,P005,1,3571.48
3655,2024-09-14,S110,C002,P006,3,2602.04
3656,2024-09-26,S110,C003,P004,1,5261.32
3657,2024-09-18,S110,C004,P005,2,7833.52
3658,2024-09-18,S110,C001,P005,1,3502.36
3659,2024-09-04,S110,C006,P004,1,6047.94
3660,2024-09-26,S110,C003,P003,1,614.3
3661,2024-09-04,S110,C005,P001,3,3305.36
3662,2024-09-25,S110,C001,P001,4,4513.89
3663,2024-09-13,S110,C008,P004,1,5009.0
3664,2024-09-27,S110,C005,P004,1,5617.79
3665,2024-09-27,S110,C004,P001,3,3801.18
3666,2024-09-27,S110,C006,P001,2,2169.14
3667,2024-09-09,S110,C004,P006,2,1786.77
3668,2024-09-25,S110,C002,P005,4,14125.55
3669,2024-09-24,S110,C008,P001,4,4746.26
3670,2024-09-25,S110,C005,P004,5,25216.2
3671,2024-09-26,S111,C003,P002,1,1529.94
3672,2024-09-27,S111,C003,P001,2,2360.36
3673,2024-09-09,S111,C007,P001,1,1118.36
3674,2024-09-11,S111,C006,P001,1,1072.97
3675,2024-09-28,S111,C005,P001,1,1037.43
3676,2024-09-30,S111,C003,P004,1,5020.07
3677,2024-09-23,S111,C001,P006,1,832.43
3678,2024-09-25,S111,C005,P003,3,1998.18
3679,2024-09-09,S111,C008,P004,2,11774.92
3680,2024-09-24,S111,C008,P005,1,3306.36
3681,2024-09-14,S111,C007,P005,2,8054.35
3682,2024-09-26,S111,C004,P004,3,13887.98
3683,2024-09-04,S111,C007,P004,1,5407.0
3684,2024-09-16,S111,C006,P004,1,5332.89
3685,2024-09-04,S111,C004,P002,2,2937.36
3686,2024-09-19,S111,C008,P006,2,1943.07
3687,2024-09-06,S111,C008,P003,2,1492.06
3688,2024-09-18,S111,C005,P004,2,10459.45
3689,2024-09-26,S111,C001,P004,1,4471.2
3690,2024-09-03,S111,C003,P006,2,1609.43
3691,2024-09-16,S111,C006,P002,3,4653.4
3692,2024-09-27,S111,C006,P005,2,7660.96
3693,2024-09-01,S111,C006,P003,3,2307.86
3694,2024-09-15,S111,C001,P001,1,1182.69
3695,2024-09-09,S111,C002,P001,2,2231.72
3696,2024-09-10,S111,C002,P003,1,671.51
3697,2024-09-08,S111,C002,P002,1,1443.8
3698,2024-09-14,S111,C007,P001,2,2190.38
3699,2024-09-02,S111,C007,P003,1,760.04
3700,2024-09-05,S111,C005,P006,1,946.54
3701,2024-09-27,S111,C007,P004,2,10522.79
3702,2024-09-08,S111,C007,P002,1,1685.27
3703,2024-09-25,S111,C007,P005,1,3282.01
3704,2024-10-27,S100,C007,P006,1,833.64
3705,2024-10-19,S100,C005,P003,3,1955.63
3706,2024-10-22,S100,C001,P002,1,1552.63
3707,2024-10-18,S100,C005,P001,4,4090.34
3708,2024-10-31,S100,C004,P004,1,5055.43
3709,2024-10-25,S100,C002,P003,2,1189.69
3710,2024-10-19,S100,C004,P004,1,5750.44
3711,2024-10-24,S100,C002,P006,1,907.05
3712,2024-10-15,S100,C002,P006,1,986.87
3713,2024-10-24,S100,C006,P002,5,8395.04
3714,2024-10-23,S100,C006,P004,1,5299.55
3715,2024-10-20,S100,C005,P003,1,749.68
3716,2024-10-02,S100,C001,P001,4,5213.27
3717,2024-10-13,S100,C005,P001,1,1112.21
3718,2024-10-01,S100,C001,P005,3,11617.78
3719,2024-10-18,S100,C004,P001,5,5630.31
3720,2024-10-26,S100,C004,P002,4,5260.66
3721,2024-10-24,S100,C007,P002,2,2791.09
3722,2024-10-11,S100,C006,P001,4,4515.08
3723,2024-10-10,S100,C005,P002,2,2744.92
3724,2024-10-18,S100,C005,P002,1,1570.65
3725,2024-10-27,S100,C007,P005,1,3935.66
3726,2024-10-31,S100,C001,P003,1,631.54
3727,2024-10-03,S100,C003,P001,1,1086.47
3728,2024-10-31,S100,C001,P002,1,1483.61
3729,2024-10-28,S100,C002,P005,1,4096.89
3730,2024-10-28,S100,C003,P004,3,17562.71
3731,2024-10-01,S101,C008,P001,1,1294.09
3732,2024-10-21,S101,C004,P003,1,742.68
3733,2024-10-29,S101,C005,P005,1,4012.82
3734,2024-10-09,S101,C001,P002,4,5643.26
3735,2024-10-31,S101,C002,P001,1,1139.53
3736,2024-10-18,S101,C001,P002,2,3059.57
3737,2024-10-23,S101,C004,P002,5,7292.05
3738,2024-10-12,S101,C005,P006,1,848.03
3739,2024-10-01,S101,C003,P003,2,1375.47
3740,2024-10-16,S101,C006,P002,1,1458.46
3741,2024-10-24,S101,C007,P003,3,1884.32
3742,2024-10-14,S101,C007,P001,1,1235.09
3743,2024-10-14,S101,C003,P003,2,1326.8
3744,2024-10-25,S101,C002,P006,3,2486.16
3745,2024-10-11,S101,C003,P004,3,15400.45
3746,2024-10-08,S101,C003,P005,1,3293.06
3747,2024-10-31,S101,C001,P002,3,4772.6
3748,2024-10-27,S101,C007,P003,1,603.66
3749,2024-10-25,S101,C007,P004,2,10316.9
3750,2024-10-29,S101,C007,P006,4,3774.89
3751,2024-10-24,S101,C003,P006,3,2448.37
3752,2024-10-30,S101,C002,P002,2,3291.48
3753,2024-10-25,S101,C008,P006,3,2625.83
3754,2024-10-09,S101,C007,P005,3,11971.97
3755,2024-10-10,S101,C008,P005,2,8089.84
3756,2024-10-13,S101,C005,P003,1,657.97
3757,2024-10-24,S101,C005,P005,1,3485.77
3758,2024-10-02,S101,C002,P003,1,728.35
3759,2024-10-29,S101,C001,P004,4,23736.53
3760,2024-10-10,S101,C006,P004,2,10588.05
3761,2024-10-21,S101,C007,P001,4,4172.46
3762,2024-10-06,S101,C002,P006,3,2365.81
3763,2024-10-29,S101,C005,P005,3,10355.59
3764,2024-10-15,S102,C002,P003,1,654.58
3765,2024-10-25,S102,C005,P003,2,1405.68
3766,2024-10-21,S102,C008,P005,1,3815.79
3767,2024-10-18,S102,C006,P005,3,10632.3
3768,2024-10-14,S102,C001,P005,3,10707.0
3769,2024-10-02,S102,C002,P004,2,11141.31
3770,2024-10-25,S102,C008,P001,3,3264.04
3771,2024-10-24,S102,C006,P002,1,1601.06
3772,2024-10-04,S102,C002,P003,2,1423.05
3773,2024-10-29,S102,C003,P001,1,1044.11
3774,2024-10-21,S102,C008,P003,2,1378.96
3775,2024-10-25,S102,C001,P003,3,2207.78
3776,2024-10-13,S102,C008,P003,2,1380.2
3777,2024-10-29,S102,C001,P003,2,1346.16
3778,2024-10-30,S102,C008,P004,3,16543.3
3779,2024-10-05,S102,C007,P001,3,3552.73
3780,2024-10-25,S102,C001,P001,4,4875.22
3781,2024-10-31,S102,C002,P003,1,571.23
3782,2024-10-12,S102,C008,P004,1,5822.88
3783,2024-10-22,S102,C003,P006,2,1710.44
3784,2024-10-23,S102,C004,P001,3,2991.66
3785,2024-10-20,S102,C007,P004,2,9962.57
3786,2024-10-25,S102,C008,P002,5,6612.12
3787,2024-10-02,S102,C004,P004,5,29953.24
3788,2024-10-24,S102,C004,P003,1,580.17
3789,2024-10-27,S103,C007,P005,2,7270.83
3790,2024-10-01,S103,C007,P004,1,5377.19
3791,2024-10-11,S103,C004,P004,3,16839.53
3792,2024-10-28,S103,C006,P002,1,1627.1
3793,2024-10-08,S103,C002,P002,2,2907.65
3794,2024-10-02,S103,C006,P001,4,5214.82
3795,2024-10-05,S103,C002,P001,1,1193.26
3796,2024-10-04,S103,C005,P005,3,10812.67
3797,2024-10-12,S103,C007,P006,1,843.54
3798,2024-10-30,S103,C003,P002,1,1656.93
3799,2024-10-03,S103,C007,P003,3,1970.79
3800,2024-10-13,S103,C002,P005,3,11442.9
3801,2024-10-16,S103,C004,P002,3,4806.07
3802,2024-10-24,S103,C006,P003,2,1215.77
3803,2024-10-12,S103,C002,P004,3,15179.53
3804,2024-10-25,S103,C002,P001,4,5177.29
3805,2024-10-08,S104,C002,P003,2,1222.15
3806,2024-10-16,S104,C006,P005,1,3757.95
3807,2024-10-22,S104,C003,P004,1,5270.37
3808,2024-10-24,S104,C003,P002,1,1741.42
3809,2024-10-02,S104,C006,P003,2,1403.68
3810,2024-10-07,S104,C007,P002,4,6826.38
3811,2024-10-04,S104,C007,P004,3,15514.8
3812,2024-10-16,S104,C008,P006,2,1792.57
3813,2024-10-11,S104,C005,P001,3,3713.17
3814,2024-10-10,S104,C008,P006,3,2499.31
3815,2024-10-08,S104,C005,P003,1,763.87
3816,2024-10-17,S104,C008,P001,2,2181.26
3817,2024-10-01,S104,C007,P004,2,10516.26
3818,2024-10-25,S104,C003,P004,4,23340.29
3819,2024-10-06,S104,C002,P003,1,605.35
3820,2024-10-29,S104,C004,P005,1,3439.52
3821,2024-10-11,S105,C001,P003,3,1921.74
3822,2024-10-07,S105,C005,P002,3,5252.58
3823,2024-10-22,S105,C003,P001,3,3576.48
3824,2024-10-21,S105,C007,P003,3,1811.71
3825,2024-10-24,S105,C003,P004,1,5545.88
3826,2024-10-11,S105,C004,P003,1,682.8
3827,2024-10-14,S105,C003,P001,4,5155.97
3828,2024-10-15,S105,C003,P001,2,2336.16
3829,2024-10-02,S105,C002,P003,2,1522.57
3830,2024-10-24,S105,C008,P004,1,5546.09
3831,2024-10-16,S105,C008,P005,2,7637.13
3832,2024-10-17,S105,C002,P003,1,647.03
3833,2024-10-20,S105,C002,P006,2,1873.08
3834,2024-10-29,S105,C001,P003,1,650.62
3835,2024-10-15,S105,C003,P004,1,6043.01
3836,2024-10-16,S105,C006,P004,1,5741.71
3837,2024-10-23,S105,C005,P001,3,3283.21
3838,2024-10-11,S105,C007,P005,2,6551.82
3839,2024-10-12,S105,C004,P003,1,641.03
3840,2024-10-09,S105,C003,P001,2,2599.32
3841,2024-10-06,S105,C007,P006,1,780.66
3842,2024-10-14,S105,C001,P006,1,988.94
3843,2024-10-28,S105,C003,P001,3,3800.95
3844,2024-10-03,S105,C003,P001,1,1265.25
3845,2024-10-21,S106,C007,P003,2,1514.69
3846,2024-10-11,S106,C001,P002,2,2932.04
3847,2024-10-27,S106,C008,P003,2,1242.21
3848,2024-10-06,S106,C007,P006,1,915.37
3849,2024-10-15,S106,C001,P005,1,3887.63
3850,2024-10-28,S106,C001,P001,5,5533.29
3851,2024-10-06,S106,C002,P004,3,15825.98
3852,2024-10-18,S106,C003,P003,1,655.5
3853,2024-10-21,S106,C003,P003,3,1905.15
3854,2024-10-10,S106,C002,P001,1,1193.72
3855,2024-10-12,S106,C005,P006,3,2502.63
3856,2024-10-07,S106,C004,P005,2,6957.16
3857,2024-10-19,S106,C005,P004,1,4950.26
3858,2024-10-16,S106,C001,P002,2,3399.02
3859,2024-10-09,S106,C003,P003,3,1914.81
3860,2024-10-20,S106,C006,P005,1,3670.3
3861,2024-10-24,S106,C004,P006,3,2841.65
3862,2024-10-21,S106,C001,P001,1,1236.95
3863,2024-10-19,S106,C004,P006,5,4093.79
3864,2024-10-12,S106,C001,P002,1,1564.56
3865,2024-10-01,S106,C006,P001,1,1222.54
3866,2024-10-15,S106,C006,P006,1,894.75
3867,2024-10-24,S106,C001,P002,1,1717.47
3868,2024-10-01,S106,C004,P001,1,1031.99
3869,2024-10-09,S107,C003,P003,2,1413.37
3870,2024-10-13,S107,C005,P004,1,5489.54
3871,2024-10-04,S107,C003,P002,4,6043.19
3872,2024-10-29,S107,C004,P002,2,3263.26
3873,2024-10-29,S107,C002,P001,3,3413.34
3874,2024-10-05,S107,C004,P001,1,1306.57
3875,2024-10-23,S107,C006,P005,4,15030.5
3876,2024-10-01,S107,C002,P001,2,2291.98
3877,2024-10-29,S107,C003,P002,2,3204.26
3878,2024-10-20,S107,C002,P001,8,9866.33
3879,2024-10-14,S107,C001,P002,3,5056.6
3880,2024-10-04,S107,C008,P003,1,714.54
3881,2024-10-15,S107,C008,P003,5,3798.42
3882,2024-10-26,S107,C005,P004,3,15247.87
3883,2024-10-25,S107,C003,P003,2,1528.05
3884,2024-10-08,S107,C005,P002,4,6501.98
3885,2024-10-01,S107,C003,P005,5,19626.93
3886,2024-10-01,S107,C004,P006,1,937.14
3887,2024-10-28,S108,C001,P005,2,7911.77
3888,2024-10-25,S108,C003,P004,1,5961.87
3889,2024-10-21,S108,C007,P002,1,1673.17
3890,2024-10-28,S108,C005,P001,1,1191.41
3891,2024-10-11,S108,C007,P003,1,685.82
3892,2024-10-24,S108,C005,P001,3,3689.63
3893,2024-10-12,S108,C001,P005,1,3666.77
3894,2024-10-03,S108,C003,P001,1,1253.39
3895,2024-10-26,S108,C004,P005,1,3439.56
3896,2024-10-19,S108,C002,P006,1,880.87
3897,2024-10-13,S108,C003,P002,3,5183.36
3898,2024-10-06,S108,C001,P003,1,583.49
3899,2024-10-18,S108,C007,P004,2,11616.93
3900,2024-10-06,S108,C008,P002,1,1465.72
3901,2024-10-06,S108,C007,P001,1,1010.98
3902,2024-10-06,S108,C005,P002,1,1550.78
3903,2024-10-27,S109,C007,P005,9,31698.15
3904,2024-10-27,S109,C005,P001,1,1300.74
3905,2024-10-02,S109,C002,P002,3,5169.12
3906,2024-10-16,S109,C005,P006,2,1913.85
3907,2024-10-14,S109,C004,P001,2,2599.69
3908,2024-10-28,S109,C007,P004,2,9492.72
3909,2024-10-05,S109,C005,P002,3,5204.42
3910,2024-10-13,S109,C004,P001,3,3623.89
3911,2024-10-10,S109,C008,P003,2,1240.81
3912,2024-10-07,S109,C007,P003,2,1440.95
3913,2024-10-23,S109,C008,P003,1,652.32
3914,2024-10-17,S109,C001,P006,6,5014.96
3915,2024-10-23,S109,C004,P003,1,640.48
3916,2024-10-31,S109,C005,P005,2,7445.98
3917,2024-10-12,S109,C001,P001,1,983.71
3918,2024-10-01,S109,C007,P005,3,12249.92
3919,2024-10-01,S109,C008,P005,3,12409.93
3920,2024-10-19,S109,C006,P002,1,1447.66
3921,2024-10-11,S109,C008,P001,1,1300.37
3922,2024-10-08,S109,C002,P001,2,2434.84
3923,2024-10-15,S109,C008,P005,1,3817.79
3924,2024-10-06,S109,C004,P004,1,5246.82
3925,2024-10-07,S109,C003,P001,2,2314.07
3926,2024-10-09,S109,C003,P001,2,2464.55
3927,2024-10-14,S109,C004,P002,1,1648.04
3928,2024-10-03,S109,C005,P003,1,676.89
3929,2024-10-15,S109,C002,P004,6,33669.02
3930,2024-10-27,S109,C003,P004,2,10332.83
3931,2024-10-14,S109,C006,P001,1,1278.21
3932,2024-10-22,S109,C006,P003,1,665.56
3933,2024-10-05,S109,C007,P005,3,10950.22
3934,2024-10-28,S109,C008,P003,2,1445.04
3935,2024-10-08,S109,C001,P003,4,2522.99
3936,2024-10-22,S109,C005,P001,2,2421.66
3937,2024-10-04,S109,C006,P004,1,5317.49
3938,2024-10-07,S109,C007,P004,4,22489.08
3939,2024-10-28,S109,C003,P005,2,7034.5
3940,2024-10-15,S110,C007,P004,1,5526.83
3941,2024-10-17,S110,C003,P001,2,2553.11
3942,2024-10-21,S110,C008,P004,4,22599.39
3943,2024-10-17,S110,C001,P006,2,1867.62
3944,2024-10-14,S110,C006,P004,1,5211.03
3945,2024-10-11,S110,C006,P005,2,7897.21
3946,2024-10-07,S110,C005,P005,2,7151.41
3947,2024-10-17,S110,C003,P003,2,1360.48
3948,2024-10-25,S110,C008,P005,1,3915.69
3949,2024-10-11,S110,C007,P001,1,1216.69
3950,2024-10-22,S110,C002,P004,1,4712.18
3951,2024-10-20,S110,C007,P003,1,764.27
3952,2024-10-26,S110,C008,P004,3,17596.09
3953,2024-10-27,S110,C007,P001,2,2186.55
3954,2024-10-02,S110,C001,P001,1,1172.96
3955,2024-10-13,S110,C007,P004,1,5764.01
3956,2024-10-16,S110,C001,P004,1,5729.8
3957,2024-10-25,S111,C003,P002,2,2975.68
3958,2024-10-19,S111,C005,P006,3,2457.84
3959,2024-10-20,S111,C005,P002,1,1616.92
3960,2024-10-14,S111,C004,P004,2,11953.26
3961,2024-10-15,S111,C003,P005,1,3759.84
3962,2024-10-01,S111,C002,P005,3,10686.46
3963,2024-10-13,S111,C002,P003,2,1437.8
3964,2024-10-20,S111,C001,P003,1,649.43
3965,2024-10-06,S111,C007,P002,1,1477.15
3966,2024-10-03,S111,C005,P006,2,1911.35
3967,2024-10-20,S111,C002,P004,1,4993.03
3968,2024-10-11,S111,C001,P002,1,1502.34
3969,2024-10-27,S111,C005,P001,2,2359.82
3970,2024-10-18,S111,C003,P005,2,8218.92
3971,2024-10-15,S111,C002,P006,3,2508.44
3972,2024-10-07,S111,C004,P002,3,5101.01
3973,2024-10-01,S111,C001,P006,2,1630.98
3974,2024-10-12,S111,C001,P001,3,3399.98
3975,2024-11-26,S100,C003,P004,1,5136.19
3976,2024-11-20,S100,C006,P002,1,1685.95
3977,2024-11-13,S100,C001,P001,4,4968.93
3978,2024-11-21,S100,C003,P003,3,2045.77
3979,2024-11-21,S100,C008,P006,3,2480.15
3980,2024-11-06,S100,C001,P002,1,1547.14
3981,2024-11-21,S100,C005,P001,1,1243.76
3982,2024-11-09,S100,C007,P003,1,720.14
3983,2024-11-11,S100,C001,P005,2,6872.61
3984,2024-11-17,S100,C007,P002,1,1562.91
3985,2024-11-22,S100,C008,P004,6,30496.02
3986,2024-11-27,S100,C005,P001,2,2370.64
3987,2024-11-29,S100,C006,P002,1,1574.6
3988,2024-11-16,S100,C005,P001,2,2336.6
3989,2024-11-29,S100,C006,P001,5,5671.45
3990,2024-11-01,S100,C007,P002,3,4386.52
3991,2024-11-03,S100,C002,P002,1,1666.67
3992,2024-11-06,S100,C008,P004,1,5266.99
3993,2024-11-01,S100,C005,P005,1,3647.48
3994,2024-11-24,S100,C004,P004,4,19447.85
3995,2024-11-24,S100,C005,P005,1,3839.83
3996,2024-11-10,S100,C003,P005,4,15122.87
3997,2024-11-26,S100,C008,P001,3,3735.78
3998,2024-11-25,S101,C004,P004,4,22595.08
3999,2024-11-20,S101,C005,P005,1,3507.3
4000,2024-11-03,S101,C002,P004,2,11096.73
4001,2024-11-05,S101,C002,P001,4,4520.13
4002,2024-11-05,S101,C008,P001,2,2180.99
4003,2024-11-13,S101,C008,P002,1,1678.68
4004,2024-11-01,S101,C007,P001,2,2387.96
4005,2024-11-01,S101,C007,P004,2,10704.3
4006,2024-11-01,S101,C003,P002,4,6716.5
4007,2024-11-29,S101,C001,P002,3,4781.29
4008,2024-11-03,S101,C003,P002,3,5196.23
4009,2024-11-10,S101,C003,P001,3,3520.34
4010,2024-11-10,S101,C004,P002,4,5970.37
4011,2024-11-02,S101,C008,P001,2,2250.76
4012,2024-11-21,S101,C007,P006,1,895.45
4013,2024-11-22,S101,C002,P004,2,11226.65
4014,2024-11-23,S101,C005,P004,1,5040.19
4015,2024-11-15,S101,C007,P003,1,661.68
4016,2024-11-30,S101,C001,P001,1,1205.04
4017,2024-11-13,S101,C006,P004,2,11397.07
4018,2024-11-05,S101,C003,P003,3,1926.74
4019,2024-11-27,S101,C002,P005,3,10739.72
4020,2024-11-20,S101,C006,P003,1,710.28
4021,2024-11-24,S101,C001,P002,1,1715.0
4022,2024-11-24,S101,C007,P003,1,706.16
4023,2024-11-03,S101,C007,P003,1,682.16
4024,2024-11-26,S101,C008,P003,1,732.83
4025,2024-11-10,S101,C005,P001,1,1184.76
4026,2024-11-20,S102,C006,P004,2,12001.03
4027,2024-11-27,S102,C002,P002,1,1485.56
4028,2024-11-03,S102,C001,P006,4,3375.13
4029,2024-11-18,S102,C008,P004,1,5939.38
4030,2024-11-26,S102,C005,P001,1,1177.93
4031,2024-11-12,S102,C004,P001,4,5272.38
4032,2024-11-17,S102,C001,P005,1,3644.69
4033,2024-11-01,S102,C006,P004,4,19848.08
4034,2024-11-12,S102,C002,P005,3,10613.02
4035,2024-11-12,S102,C001,P003,2,1346.9
4036,2024-11-18,S102,C004,P006,1,848.47
4037,2024-11-24,S102,C003,P004,1,5607.71
4038,2024-11-03,S102,C001,P001,1,1152.61
4039,2024-11-24,S102,C007,P004,2,10249.54
4040,2024-11-24,S102,C003,P002,1,1587.54
4041,2024-11-26,S102,C001,P004,2,9140.76
4042,2024-11-04,S102,C006,P002,3,4642.03
4043,2024-11-11,S102,C007,P006,3,2513.36
4044,2024-11-29,S102,C005,P004,2,10372.54
4045,2024-11-27,S102,C001,P004,2,10266.3
4046,2024-11-15,S102,C001,P004,1,4910.2
4047,2024-11-09,S102,C006,P001,2,2494.29
4048,2024-11-09,S102,C006,P001,2,2253.67
4049,2024-11-23,S102,C007,P001,1,1203.22
4050,2024-11-26,S102,C007,P002,1,1582.9
4051,2024-11-28,S103,C008,P005,3,10565.38
4052,2024-11-18,S103,C007,P005,3,11601.01
4053,2024-11-22,S103,C007,P001,2,2170.25
4054,2024-11-29,S103,C006,P001,4,5189.07
4055,2024-11-22,S103,C007,P004,1,5987.86
4056,2024-11-25,S103,C006,P006,2,1608.84
4057,2024-11-05,S103,C001,P002,1,1745.06
4058,2024-11-30,S103,C007,P001,3,3671.2
4059,2024-11-21,S103,C005,P001,2,2298.03
4060,2024-11-29,S103,C006,P001,1,1164.75
4061,2024-11-07,S103,C008,P003,6,4585.61
4062,2024-11-03,S103,C007,P001,1,1129.38
4063,2024-11-15,S103,C001,P003,1,630.65
4064,2024-11-25,S103,C001,P002,2,3235.85
4065,2024-11-03,S103,C001,P002,2,3240.53
4066,2024-11-10,S103,C004,P002,1,1540.53
4067,2024-11-13,S103,C001,P003,1,743.2
4068,2024-11-24,S103,C003,P002,1,1495.69
4069,2024-11-03,S103,C002,P004,1,5115.02
4070,2024-11-27,S103,C007,P004,3,16394.4
4071,2024-11-20,S103,C001,P002,3,5007.74
4072,2024-11-19,S103,C002,P004,1,5928.36
4073,2024-11-11,S103,C004,P001,2,2361.16
4074,2024-11-24,S103,C002,P003,6,4326.36
4075,2024-11-08,S103,C001,P006,2,1831.14
4076,2024-11-19,S103,C004,P005,1,3311.11
4077,2024-11-09,S103,C003,P004,1,5314.17
4078,2024-11-14,S103,C001,P002,2,3454.99
4079,2024-11-21,S104,C002,P003,1,663.46
4080,2024-11-05,S104,C001,P002,2,3377.47
4081,2024-11-25,S104,C008,P002,2,3007.3
4082,2024-11-14,S104,C006,P003,1,675.75
4083,2024-11-29,S104,C005,P001,4,4860.12
4084,2024-11-30,S104,C004,P002,3,5228.35
4085,2024-11-13,S104,C006,P002,1,1714.33
4086,2024-11-01,S104,C005,P002,5,8118.38
4087,2024-11-05,S104,C007,P001,2,2175.41
4088,2024-11-07,S104,C006,P006,1,802.52
4089,2024-11-12,S104,C006,P001,4,4432.6
4090,2024-11-26,S104,C008,P004,3,17500.38
4091,2024-11-03,S104,C006,P003,3,1987.62
4092,2024-11-12,S104,C002,P004,4,22634.94
4093,2024-11-17,S104,C002,P003,3,1989.95
4094,2024-11-12,S104,C007,P004,1,5901.63
4095,2024-11-01,S104,C005,P003,2,1356.61
4096,2024-11-03,S104,C007,P005,4,15330.47
4097,2024-11-12,S104,C007,P003,3,1957.17
4098,2024-11-07,S104,C002,P002,4,5986.96
4099,2024-11-22,S104,C004,P003,1,728.36
4100,2024-11-01,S104,C008,P005,2,7421.81
4101,2024-11-03,S104,C008,P002,1,1707.84
4102,2024-11-15,S104,C001,P002,3,5153.45
4103,2024-11-08,S104,C008,P002,3,4588.05
4104,2024-11-22,S104,C003,P001,1,1212.07
4105,2024-11-24,S104,C008,P006,4,3161.5
4106,2024-11-21,S104,C002,P005,2,7651.21
4107,2024-11-03,S104,C004,P003,2,1184.83
4108,2024-11-14,S104,C002,P005,1,4000.12
4109,2024-11-08,S105,C001,P003,3,2044.48
4110,2024-11-07,S105,C007,P006,3,2768.69
4111,2024-11-22,S105,C008,P006,1,910.6
