InstallID,CompletionDate,RetailerID,ContractorID,ProductID,InstallHours,InstallStatus
2484,2024-09-27,S100,C001,P001,5.5,Completed
2485,2024-10-12,S100,C003,P001,6.1,Completed
2486,2024-10-05,S100,C003,P006,5.2,Completed
2487,2024-09-28,S100,C006,P002,7.0,Completed
2488,2024-10-12,S100,C007,P001,10.8,Completed
2489,2024-10-12,S100,C005,P006,10.4,Completed
2490,2024-10-19,S100,C008,P004,5.0,Completed
2491,2024-10-06,S100,C002,P004,1.7,Completed
2492,2024-10-03,S100,C008,P005,6.5,Completed
2493,2024-09-27,S100,C008,P004,5.6,Delayed
2494,2024-09-28,S100,C005,P002,4.6,Completed
2495,2024-09-24,S100,C003,P003,7.7,Completed
2496,2024-09-24,S100,C001,P006,7.0,Completed
2497,2024-09-16,S100,C004,P002,4.8,Completed
2498,2024-09-19,S100,C008,P003,9.4,Delayed
2499,2024-09-25,S100,C008,P001,9.8,Completed
2500,2024-09-28,S100,C006,P004,4.5,Completed
2501,2024-10-04,S100,C002,P003,5.6,Completed
2502,2024-09-27,S100,C006,P001,9.4,Completed
2503,2024-10-13,S100,C006,P003,4.5,Completed
2504,2024-09-17,S100,C005,P002,6.2,Completed
2505,2024-10-17,S100,C003,P004,6.8,Completed
2506,2024-09-23,S100,C008,P006,7.3,Completed
2507,2024-09-29,S100,C004,P002,9.8,Completed
2508,2024-10-03,S100,C002,P003,8.6,Completed
2509,2024-10-06,S100,C002,P005,5.7,Completed
2510,2024-09-20,S100,C002,P001,6.7,Completed
2511,2024-10-15,S100,C002,P006,7.0,Completed
2512,2024-09-21,S100,C001,P003,4.1,Completed
2513,2024-09-10,S100,C006,P002,3.7,Completed
2514,2024-09-16,S100,C007,P006,5.3,Completed
2515,2024-10-01,S100,C001,P005,6.6,Completed
2516,2024-09-26,S100,C002,P004,5.8,Completed
2517,2024-10-05,S100,C001,P003,1.5,Completed
2518,2024-10-06,S101,C007,P001,5.5,Completed
2519,2024-10-03,S101,C007,P001,7.1,Completed
2520,2024-10-19,S101,C002,P002,4.0,Completed
2521,2024-09-19,S101,C003,P001,5.3,Delayed
2522,2024-10-14,S101,C006,P001,5.2,Completed
2523,2024-09-23,S101,C003,P003,7.1,Completed
2524,2024-09-25,S101,C005,P001,3.0,Completed
2525,2024-09-26,S101,C006,P001,7.5,Completed
2526,2024-10-01,S101,C007,P006,7.1,Completed
2527,2024-09-30,S101,C003,P001,8.3,Completed
2528,2024-10-06,S101,C006,P003,6.5,Completed
2529,2024-10-02,S101,C007,P004,6.7,Completed
2530,2024-09-24,S101,C004,P002,6.4,Completed
2531,2024-10-11,S101,C003,P003,3.9,Completed
2532,2024-10-03,S102,C002,P002,7.4,Completed
2533,2024-09-16,S102,C003,P003,5.3,Completed
2534,2024-09-24,S102,C003,P001,6.7,Completed
2535,2024-10-11,S102,C003,P001,7.7,Completed
2536,2024-09-26,S102,C007,P004,7.2,Completed
2537,2024-10-13,S102,C003,P005,5.8,Completed
2538,2024-09-20,S102,C003,P001,6.3,Completed
2539,2024-10-14,S102,C002,P001,6.9,Completed
2540,2024-10-09,S102,C003,P001,5.3,Delayed
2541,2024-10-07,S102,C004,P004,7.1,Completed
2542,2024-10-11,S102,C002,P005,4.7,Delayed
2543,2024-10-07,S102,C008,P002,8.8,Completed
2544,2024-09-27,S103,C001,P001,3.5,Completed
2545,2024-10-13,S103,C007,P001,5.7,Completed
2546,2024-10-13,S103,C007,P003,4.8,Completed
2547,2024-10-13,S103,C008,P001,3.9,Completed
2548,2024-09-21,S103,C004,P004,8.2,Completed
2549,2024-10-09,S103,C003,P005,5.4,Completed
2550,2024-10-13,S103,C004,P005,8.3,Completed
2551,2024-10-05,S104,C001,P003,4.3,Completed
2552,2024-09-28,S104,C003,P006,6.9,Completed
2553,2024-10-17,S104,C007,P004,5.3,Completed
2554,2024-10-09,S104,C007,P002,6.6,Delayed
2555,2024-10-19,S104,C003,P003,6.9,Completed
2556,2024-10-08,S104,C006,P004,7.2,Completed
2557,2024-10-02,S104,C002,P003,7.9,Completed
2558,2024-10-18,S104,C008,P001,7.9,Completed
2559,2024-10-06,S104,C003,P001,3.9,Completed
2560,2024-10-15,S104,C004,P002,5.7,Completed
2561,2024-10-15,S104,C007,P004,5.7,Completed
2562,2024-10-19,S104,C001,P004,5.9,Completed
2563,2024-09-20,S105,C006,P005,3.9,Completed
2564,2024-10-06,S105,C002,P006,5.2,Completed
2565,2024-09-26,S105,C001,P005,5.6,Completed
2566,2024-09-08,S105,C003,P001,9.5,Completed
2567,2024-10-17,S105,C001,P006,7.7,Completed
2568,2024-10-10,S105,C005,P002,6.8,Completed
2569,2024-10-23,S105,C001,P003,8.6,Completed
2570,2024-10-17,S105,C003,P001,7.1,Completed
2571,2024-10-08,S105,C005,P002,7.6,Completed
2572,2024-10-08,S105,C002,P002,5.4,Completed
2573,2024-10-24,S106,C002,P004,6.2,Completed
2574,2024-09-30,S106,C002,P006,4.6,Completed
2575,2024-09-21,S106,C008,P006,2.6,Completed
2576,2024-10-01,S106,C003,P002,7.2,Completed
2577,2024-10-12,S106,C008,P004,8.0,Completed
2578,2024-09-11,S106,C007,P003,5.0,Completed
2579,2024-09-20,S106,C004,P004,3.0,Completed
2580,2024-09-17,S106,C006,P004,6.4,Completed
2581,2024-10-05,S106,C006,P004,5.7,Completed
2582,2024-10-26,S106,C003,P003,5.3,Completed
2583,2024-09-26,S106,C005,P001,6.9,Completed
2584,2024-10-07,S106,C006,P001,6.3,Completed
2585,2024-09-26,S106,C006,P001,6.8,Completed
2586,2024-09-26,S106,C002,P001,6.2,Completed
2587,2024-10-07,S106,C006,P006,4.6,Completed
2588,2024-10-23,S106,C002,P003,4.4,Completed
2589,2024-09-09,S106,C001,P003,6.1,Completed
2590,2024-09-25,S106,C001,P002,7.8,Completed
2591,2024-10-22,S106,C001,P003,6.2,Completed
2592,2024-09-26,S106,C002,P002,4.8,Completed
2593,2024-10-17,S106,C008,P002,6.4,Completed
2594,2024-09-13,S106,C008,P002,6.5,Completed
2595,2024-10-04,S107,C008,P004,1.5,Completed
2596,2024-10-03,S107,C003,P004,6.2,Completed
2597,2024-09-30,S107,C007,P003,8.0,Completed
2598,2024-09-24,S107,C002,P003,6.1,Completed
2599,2024-10-24,S107,C004,P006,4.9,Completed
2600,2024-10-20,S107,C007,P001,5.4,Completed
2601,2024-09-20,S107,C005,P001,9.8,Completed
2602,2024-10-05,S107,C007,P005,7.4,Completed
2603,2024-10-04,S107,C006,P002,7.3,Completed
2604,2024-09-23,S107,C001,P001,5.9,Completed
2605,2024-10-02,S107,C002,P004,6.6,Completed
2606,2024-09-24,S107,C006,P001,4.2,Completed
2607,2024-09-28,S108,C006,P003,10.6,Completed
2608,2024-10-06,S108,C002,P004,6.0,Completed
2609,2024-09-30,S108,C004,P004,9.1,Delayed
2610,2024-10-15,S108,C008,P004,4.4,Completed
2611,2024-10-07,S108,C002,P005,4.3,Completed
2612,2024-09-27,S108,C006,P002,5.6,Completed
2613,2024-09-16,S108,C001,P003,2.9,Completed
2614,2024-10-09,S108,C003,P004,6.5,Completed
2615,2024-09-15,S108,C008,P005,5.9,Completed
2616,2024-10-20,S108,C001,P003,6.4,Completed
2617,2024-10-06,S108,C003,P002,6.4,Completed
2618,2024-10-19,S108,C007,P003,7.0,Completed
2619,2024-09-24,S108,C004,P006,7.4,Completed
2620,2024-10-12,S108,C006,P002,10.9,Completed
2621,2024-09-13,S109,C002,P001,5.8,Completed
2622,2024-10-19,S109,C008,P004,5.1,Completed
2623,2024-10-23,S109,C006,P006,3.4,Completed
2624,2024-09-28,S109,C004,P004,6.9,Completed
2625,2024-10-22,S109,C005,P002,7.8,Completed
2626,2024-09-23,S109,C005,P003,6.3,Completed
2627,2024-10-12,S109,C006,P001,8.4,Completed
2628,2024-09-08,S109,C001,P006,3.0,Completed
2629,2024-10-02,S109,C001,P001,1.5,Completed
2630,2024-10-08,S109,C004,P001,3.8,Completed
2631,2024-10-03,S109,C003,P001,4.6,Completed
2632,2024-09-13,S109,C004,P003,4.4,Completed
2633,2024-10-04,S109,C002,P003,1.9,Completed
2634,2024-10-03,S109,C005,P002,5.3,Completed
2635,2024-09-23,S109,C008,P004,7.1,Completed
2636,2024-10-04,S109,C004,P001,7.8,Delayed
2637,2024-10-04,S109,C004,P003,7.6,Completed
2638,2024-09-27,S109,C007,P006,8.2,Completed
2639,2024-10-24,S109,C001,P003,6.9,Completed
2640,2024-10-22,S109,C007,P003,4.9,Completed
2641,2024-10-14,S109,C001,P002,2.5,Completed
2642,2024-10-15,S110,C007,P001,2.4,Completed
2643,2024-10-09,S110,C008,P001,6.0,Completed
2644,2024-10-06,S110,C007,P001,10.5,Completed
2645,2024-09-20,S110,C003,P003,6.5,Completed
2646,2024-09-12,S110,C003,P001,5.6,Completed
2647,2024-10-06,S110,C001,P004,5.7,Completed
2648,2024-10-28,S110,C004,P003,6.2,Completed
2649,2024-10-24,S110,C007,P002,4.2,Completed
2650,2024-10-12,S110,C002,P004,6.1,Completed
2651,2024-10-09,S110,C004,P003,4.3,Completed
2652,2024-09-21,S110,C001,P003,7.1,Completed
2653,2024-10-17,S110,C008,P001,12.3,Completed
2654,2024-09-17,S110,C006,P003,4.7,Completed
2655,2024-09-28,S110,C002,P001,8.9,Completed
2656,2024-10-09,S110,C003,P003,5.9,Completed
2657,2024-10-23,S110,C001,P002,6.2,Delayed
2658,2024-09-17,S110,C008,P001,5.6,Completed
2659,2024-10-03,S110,C008,P001,4.6,Completed
2660,2024-10-07,S110,C001,P001,5.0,Completed
2661,2024-10-11,S110,C003,P004,9.7,Completed
2662,2024-10-07,S110,C002,P001,4.2,Completed
2663,2024-10-20,S110,C007,P001,8.0,Completed
2664,2024-10-05,S110,C008,P003,5.3,Delayed
2665,2024-10-04,S111,C007,P002,11.9,Completed
2666,2024-09-27,S111,C001,P002,4.0,Completed
2667,2024-09-13,S111,C002,P003,8.8,Completed
2668,2024-09-24,S111,C007,P002,1.5,Completed
2669,2024-10-13,S111,C007,P002,5.7,Completed
2670,2024-10-04,S111,C001,P001,8.3,Completed
2671,2024-09-14,S111,C003,P001,5.3,Completed
2672,2024-09-27,S111,C008,P001,5.0,Completed
2673,2024-10-20,S111,C003,P004,6.7,Delayed
2674,2024-10-24,S111,C006,P005,8.6,Completed
2675,2024-10-27,S111,C001,P006,6.9,Completed
2676,2024-10-02,S111,C004,P005,6.0,Completed
2677,2024-09-27,S111,C001,P001,7.2,Completed
2678,2024-09-29,S111,C007,P001,4.7,Completed
2679,2024-10-21,S111,C005,P002,9.1,Completed
2680,2024-10-01,S111,C007,P004,9.1,Completed
2681,2024-10-06,S111,C002,P003,5.9,Completed
2682,2024-09-22,S111,C001,P004,4.5,Completed
2683,2024-09-28,S111,C002,P003,4.5,Completed
2684,2024-10-03,S111,C002,P001,5.3,Delayed
2685,2024-10-10,S111,C001,P003,6.5,Completed
2686,2024-10-13,S111,C002,P001,2.4,Completed
2687,2024-10-12,S111,C003,P002,5.5,Completed
2688,2024-11-29,S100,C002,P001,3.4,Completed
2689,2024-11-04,S100,C003,P006,3.9,Completed
2690,2024-11-04,S100,C006,P003,2.8,Completed
2691,2024-11-16,S100,C002,P001,7.6,Completed
2692,2024-10-15,S100,C002,P004,3.8,Completed
2693,2024-10-28,S100,C006,P004,10.7,Completed
2694,2024-11-20,S100,C001,P002,9.5,Completed
2695,2024-11-09,S100,C007,P002,5.9,Completed
2696,2024-11-17,S100,C001,P001,5.2,Completed
2697,2024-10-18,S100,C003,P001,4.4,Completed
2698,2024-10-23,S100,C005,P001,4.6,Completed
2699,2024-11-02,S100,C001,P003,10.2,Completed
2700,2024-11-02,S100,C003,P001,4.9,Completed
2701,2024-11-15,S100,C003,P003,6.7,Delayed
2702,2024-11-07,S100,C001,P003,6.9,Completed
2703,2024-10-25,S100,C003,P001,7.8,Completed
2704,2024-11-16,S100,C003,P001,6.5,Delayed
2705,2024-10-12,S100,C007,P003,5.7,Delayed
2706,2024-11-10,S101,C001,P003,7.3,Delayed
2707,2024-11-08,S101,C007,P005,3.6,Completed
2708,2024-10-31,S101,C004,P002,7.3,Delayed
2709,2024-11-25,S101,C005,P002,6.7,Completed
2710,2024-10-22,S101,C003,P003,3.1,Completed
2711,2024-10-19,S101,C005,P004,5.3,Completed
2712,2024-11-12,S101,C007,P003,7.7,Completed
2713,2024-10-29,S101,C007,P003,4.1,Completed
2714,2024-11-21,S101,C001,P003,4.1,Completed
2715,2024-10-21,S101,C002,P002,5.5,Completed
2716,2024-11-06,S101,C001,P005,4.6,Completed
2717,2024-11-05,S101,C003,P001,9.1,Delayed
2718,2024-11-03,S101,C006,P005,4.6,Completed
2719,2024-10-24,S101,C005,P002,4.9,Completed
2720,2024-11-06,S101,C003,P001,1.5,Completed
2721,2024-11-26,S101,C001,P002,5.4,Completed
2722,2024-11-07,S101,C007,P001,7.4,Completed
2723,2024-11-20,S101,C007,P001,7.2,Completed
2724,2024-11-16,S101,C004,P001,7.4,Completed
2725,2024-10-31,S101,C002,P003,7.1,Completed
2726,2024-11-22,S101,C007,P004,9.5,Completed
2727,2024-11-17,S101,C001,P001,6.5,Completed
2728,2024-10-19,S101,C001,P001,4.8,Completed
2729,2024-10-31,S101,C004,P006,4.9,Completed
2730,2024-11-04,S101,C008,P001,5.3,Completed
2731,2024-11-10,S102,C008,P002,4.5,Completed
2732,2024-11-12,S102,C008,P001,6.4,Completed
2733,2024-11-09,S102,C006,P004,4.9,Completed
2734,2024-11-13,S102,C002,P001,10.9,Delayed
2735,2024-11-06,S102,C006,P002,3.5,Completed
2736,2024-10-27,S102,C003,P004,4.4,Completed
2737,2024-10-14,S102,C001,P001,8.0,Completed
2738,2024-11-08,S102,C007,P004,5.5,Completed
2739,2024-11-10,S102,C003,P005,6.5,Completed
2740,2024-11-19,S102,C001,P002,6.8,Completed
2741,2024-10-21,S102,C001,P003,6.0,Completed
2742,2024-10-31,S102,C006,P001,7.6,Delayed
2743,2024-11-19,S102,C005,P001,4.7,Completed
2744,2024-11-01,S102,C003,P005,6.6,Completed
2745,2024-11-13,S102,C004,P002,3.9,Completed
2746,2024-11-14,S102,C002,P004,1.5,Completed
2747,2024-11-08,S102,C004,P004,4.6,Completed
2748,2024-11-04,S102,C005,P003,5.6,Completed
2749,2024-11-09,S102,C005,P003,4.1,Completed
2750,2024-10-29,S103,C007,P002,6.3,Completed
2751,2024-11-12,S103,C005,P001,5.9,Completed
2752,2024-10-19,S103,C007,P005,3.0,Completed
2753,2024-10-13,S103,C006,P004,7.1,Completed
2754,2024-10-20,S103,C007,P004,5.6,Delayed
2755,2024-11-07,S103,C008,P004,7.5,Completed
2756,2024-11-05,S103,C006,P001,7.1,Completed
2757,2024-11-13,S103,C002,P001,5.1,Completed
2758,2024-11-19,S103,C004,P001,4.5,Completed
2759,2024-10-29,S103,C008,P001,6.1,Completed
2760,2024-11-08,S103,C007,P001,4.9,Completed
2761,2024-10-19,S104,C001,P005,2.8,Completed
2762,2024-11-06,S104,C007,P005,5.3,Completed
2763,2024-11-09,S104,C004,P003,2.5,Completed
2764,2024-10-31,S104,C006,P001,4.5,Completed
2765,2024-11-03,S104,C004,P005,8.1,Completed
2766,2024-11-08,S104,C006,P002,9.1,Completed
2767,2024-11-16,S104,C003,P005,3.0,Completed
2768,2024-11-17,S104,C007,P003,5.7,Completed
2769,2024-10-15,S104,C006,P004,1.5,Completed
2770,2024-10-22,S104,C008,P003,5.4,Completed
2771,2024-10-10,S105,C005,P002,4.7,Completed
2772,2024-11-11,S105,C004,P002,5.0,Completed
2773,2024-10-21,S105,C008,P005,5.1,Completed
2774,2024-10-30,S105,C005,P001,5.6,Completed
2775,2024-10-24,S105,C007,P005,9.6,Completed
2776,2024-11-11,S105,C001,P006,4.2,Completed
2777,2024-10-10,S105,C001,P003,7.2,Completed
2778,2024-10-28,S105,C006,P004,8.4,Completed
2779,2024-11-17,S105,C003,P002,7.0,Completed
2780,2024-10-31,S105,C006,P005,8.9,Completed
2781,2024-10-23,S105,C004,P001,7.0,Completed
2782,2024-10-23,S105,C004,P004,7.0,Completed
2783,2024-11-03,S105,C003,P001,8.5,Completed
2784,2024-10-27,S105,C008,P006,6.7,Completed
2785,2024-10-19,S105,C002,P001,8.4,Completed
2786,2024-10-29,S105,C002,P001,6.6,Completed
2787,2024-11-05,S105,C004,P005,8.4,Completed
2788,2024-11-04,S105,C001,P002,9.3,Completed
2789,2024-10-28,S105,C007,P002,5.3,Completed
2790,2024-11-06,S106,C001,P005,7.5,Completed
2791,2024-10-30,S106,C006,P003,3.8,Completed
2792,2024-10-12,S106,C007,P004,6.0,Completed
2793,2024-10-18,S106,C003,P002,6.4,Completed
2794,2024-11-11,S106,C002,P006,7.0,Completed
2795,2024-10-26,S106,C008,P001,10.9,Completed
2796,2024-11-11,S106,C002,P003,5.4,Completed
2797,2024-11-18,S106,C005,P003,9.2,Completed
2798,2024-11-05,S106,C005,P003,4.9,Completed
2799,2024-11-20,S106,C001,P001,9.2,Completed
2800,2024-10-30,S106,C005,P002,3.9,Completed
2801,2024-11-15,S106,C004,P004,3.1,Completed
2802,2024-10-30,S106,C006,P006,5.4,Delayed
2803,2024-10-17,S106,C002,P004,4.1,Completed
2804,2024-11-07,S106,C003,P003,4.6,Completed
2805,2024-10-30,S106,C002,P002,7.9,Completed
2806,2024-10-30,S106,C002,P004,7.6,Completed
2807,2024-10-21,S106,C004,P003,6.5,Completed
2808,2024-10-13,S106,C003,P004,6.3,Completed
2809,2024-11-25,S107,C001,P005,1.5,Completed
2810,2024-11-02,S107,C008,P001,8.2,Completed
2811,2024-11-23,S107,C005,P004,3.1,Completed
2812,2024-11-02,S107,C005,P006,6.0,Completed
2813,2024-10-17,S107,C006,P001,6.6,Completed
2814,2024-10-18,S107,C006,P004,6.3,Completed
2815,2024-10-21,S107,C004,P004,4.7,Completed
2816,2024-11-23,S107,C003,P005,6.2,Completed
2817,2024-10-26,S107,C006,P006,2.5,Completed
2818,2024-10-25,S107,C008,P004,6.6,Completed
2819,2024-11-14,S107,C003,P001,5.4,Completed
2820,2024-11-02,S107,C005,P001,7.2,Completed
2821,2024-10-18,S107,C003,P002,6.7,Completed
2822,2024-10-23,S107,C003,P004,3.3,Completed
2823,2024-10-29,S108,C004,P003,6.7,Completed
2824,2024-11-02,S108,C004,P002,5.0,Completed
2825,2024-10-14,S108,C003,P003,6.7,Completed
2826,2024-11-04,S108,C005,P001,3.6,Completed
2827,2024-11-17,S108,C002,P005,5.6,Completed
2828,2024-11-07,S108,C004,P001,5.2,Completed
2829,2024-11-07,S108,C001,P002,8.5,Completed
2830,2024-11-06,S108,C007,P004,5.2,Completed
2831,2024-10-29,S108,C003,P006,7.9,Completed
2832,2024-11-17,S108,C001,P003,6.5,Completed
2833,2024-11-04,S108,C005,P002,4.1,Completed
2834,2024-11-01,S109,C007,P001,4.4,Completed
2835,2024-11-01,S109,C008,P001,6.4,Completed
2836,2024-10-28,S109,C006,P005,1.5,Completed
2837,2024-10-26,S109,C005,P005,5.1,Completed
2838,2024-10-30,S109,C008,P005,8.3,Completed
2839,2024-11-11,S109,C007,P001,2.7,Completed
2840,2024-10-19,S109,C007,P004,5.2,Completed
2841,2024-10-23,S109,C002,P003,2.6,Completed
2842,2024-11-24,S109,C005,P002,2.8,Completed
2843,2024-10-18,S109,C002,P005,4.2,Delayed
2844,2024-10-22,S109,C001,P003,6.7,Completed
2845,2024-11-07,S109,C003,P006,3.9,Completed
2846,2024-10-24,S109,C003,P003,10.0,Completed
2847,2024-10-23,S109,C002,P003,7.0,Completed
2848,2024-11-12,S109,C005,P001,6.2,Completed
2849,2024-11-19,S109,C008,P002,3.5,Completed
2850,2024-11-04,S109,C007,P004,2.9,Completed
2851,2024-11-19,S109,C004,P001,5.7,Completed
2852,2024-11-02,S109,C007,P002,9.6,Completed
2853,2024-11-07,S109,C001,P001,3.9,Completed
2854,2024-11-06,S109,C004,P002,3.4,Completed
2855,2024-11-07,S109,C007,P003,8.0,Completed
2856,2024-10-25,S109,C004,P003,8.0,Completed
2857,2024-11-18,S109,C007,P001,6.6,Completed
2858,2024-11-06,S109,C008,P003,5.0,Completed
2859,2024-11-06,S109,C001,P004,7.1,Completed
2860,2024-11-11,S109,C008,P005,3.4,Completed
2861,2024-10-20,S109,C002,P004,6.3,Completed
2862,2024-11-05,S109,C003,P003,2.6,Completed
2863,2024-11-06,S109,C003,P001,6.1,Completed
2864,2024-10-23,S110,C001,P004,2.1,Completed
2865,2024-10-31,S110,C005,P003,3.6,Completed
2866,2024-11-06,S110,C003,P004,5.0,Completed
2867,2024-10-31,S110,C005,P003,8.0,Completed
2868,2024-11-25,S110,C004,P001,3.9,Completed
2869,2024-11-07,S110,C004,P004,7.4,Completed
2870,2024-11-07,S110,C002,P006,3.5,Completed
2871,2024-10-16,S110,C004,P004,4.8,Completed
2872,2024-11-07,S110,C005,P006,4.8,Completed
2873,2024-10-29,S110,C001,P004,7.8,Completed
2874,2024-11-07,S110,C006,P001,8.7,Completed
2875,2024-11-05,S111,C001,P002,4.0,Completed
2876,2024-10-30,S111,C001,P004,8.8,Completed
2877,2024-10-22,S111,C006,P003,6.3,Completed
2878,2024-11-05,S111,C003,P006,4.8,Completed
2879,2024-11-12,S111,C008,P004,6.0,Completed
2880,2024-10-27,S111,C002,P004,8.6,Completed
2881,2024-11-09,S111,C001,P001,6.6,Completed
2882,2024-11-16,S111,C002,P003,8.5,Completed
2883,2024-10-30,S111,C007,P004,8.6,Completed
2884,2024-10-19,S111,C003,P005,5.4,Completed
2885,2024-11-16,S111,C007,P005,9.1,Completed
2886,2024-10-28,S111,C001,P002,6.7,Completed
2887,2024-10-17,S111,C003,P003,6.6,Completed
2888,2024-10-24,S111,C004,P005,4.8,Completed
2889,2024-11-24,S100,C007,P004,6.6,Completed
2890,2024-11-29,S100,C007,P001,5.9,Completed
2891,2024-11-19,S100,C003,P003,7.3,Completed
2892,2024-12-22,S100,C007,P001,5.6,Completed
2893,2024-11-20,S100,C008,P002,6.2,Completed
2894,2024-12-10,S100,C007,P006,3.3,Completed
2895,2024-12-04,S100,C006,P001,6.1,Completed
2896,2024-12-16,S100,C003,P002,5.8,Completed
2897,2024-12-07,S100,C004,P003,9.2,Completed
2898,2024-12-08,S100,C008,P001,7.6,Completed
2899,2024-12-21,S100,C007,P005,6.5,Completed
2900,2024-12-19,S100,C008,P003,6.9,Completed
2901,2024-12-08,S100,C008,P004,5.9,Completed
2902,2024-12-05,S100,C006,P004,5.8,Completed
2903,2024-12-17,S100,C007,P006,7.3,Completed
2904,2024-11-18,S100,C002,P001,4.6,Completed
2905,2024-12-11,S100,C003,P002,4.9,Completed
2906,2024-11-13,S100,C005,P001,2.7,Completed
2907,2024-11-18,S101,C002,P002,5.1,Completed
2908,2024-12-17,S101,C008,P003,7.8,Completed
2909,2024-12-21,S101,C008,P001,2.0,Completed
2910,2024-11-23,S101,C005,P001,8.5,Completed
2911,2024-11-16,S101,C005,P004,8.3,Completed
2912,2024-12-19,S101,C005,P005,8.5,Completed
2913,2024-11-13,S101,C008,P002,4.0,Completed
2914,2024-11-14,S101,C001,P002,8.0,Completed
2915,2024-12-05,S101,C008,P004,6.1,Completed
2916,2024-11-21,S101,C008,P003,3.9,Completed
2917,2024-12-02,S101,C007,P004,6.3,Completed
2918,2024-11-17,S101,C004,P005,6.0,Completed
2919,2024-11-21,S101,C002,P002,3.3,Completed
2920,2024-11-24,S101,C001,P006,7.2,Completed
2921,2024-12-25,S101,C008,P004,5.9,Completed
2922,2024-12-22,S101,C002,P003,5.2,Completed
2923,2024-11-25,S101,C002,P004,5.2,Completed
2924,2024-11-28,S101,C001,P005,6.6,Completed
2925,2024-12-01,S101,C006,P006,5.0,Completed
2926,2024-12-25,S101,C004,P001,2.3,Completed
2927,2024-12-02,S102,C002,P001,5.8,Completed
2928,2024-12-20,S102,C005,P003,1.6,Delayed
2929,2024-11-25,S102,C002,P005,4.6,Completed
2930,2024-12-16,S102,C003,P001,6.6,Completed
2931,2024-11-23,S102,C007,P005,2.9,Completed
2932,2024-11-26,S102,C006,P001,7.4,Completed
2933,2024-12-17,S102,C006,P003,2.9,Completed
2934,2024-12-26,S102,C006,P003,6.6,Completed
2935,2024-12-05,S102,C007,P001,5.2,Completed
2936,2024-12-21,S102,C002,P002,4.2,Completed
2937,2024-12-16,S102,C007,P001,3.7,Completed
2938,2024-11-26,S102,C008,P001,4.6,Completed
2939,2024-12-08,S102,C003,P005,5.2,Completed
2940,2024-11-27,S102,C006,P001,5.9,Completed
2941,2024-11-19,S102,C008,P002,6.1,Completed
2942,2024-12-21,S102,C008,P004,5.5,Completed
2943,2024-12-19,S102,C005,P003,5.1,Completed
2944,2024-12-23,S103,C005,P002,5.7,Completed
2945,2024-12-20,S103,C006,P004,6.0,Completed
2946,2024-12-01,S103,C002,P002,4.0,Completed
2947,2024-12-15,S103,C001,P001,5.5,Completed
2948,2024-11-19,S103,C002,P004,9.2,Completed
2949,2024-11-16,S103,C007,P004,8.4,Completed
2950,2024-11-24,S103,C006,P002,9.2,Completed
2951,2024-11-21,S103,C005,P003,8.0,Completed
2952,2024-11-25,S103,C005,P005,4.5,Completed
2953,2024-12-05,S103,C007,P004,11.0,Completed
2954,2024-12-18,S103,C003,P006,3.6,Completed
2955,2024-12-17,S103,C006,P005,7.9,Completed
2956,2024-12-14,S103,C008,P001,3.5,Completed
2957,2024-12-14,S103,C001,P004,4.3,Completed
2958,2024-12-16,S103,C007,P002,7.5,Completed
2959,2024-12-17,S103,C004,P002,6.1,Completed
2960,2024-12-05,S103,C007,P006,4.1,Completed
2961,2024-12-06,S103,C007,P001,5.9,Completed
2962,2024-12-12,S103,C005,P005,6.1,Completed
2963,2024-11-24,S104,C006,P002,6.0,Completed
2964,2024-12-24,S104,C001,P004,6.7,Completed
2965,2024-11-14,S104,C003,P001,1.5,Completed
2966,2024-12-08,S104,C002,P001,7.7,Completed
2967,2024-11-21,S104,C001,P002,4.1,Completed
2968,2024-12-08,S104,C004,P001,6.9,Completed
2969,2024-12-01,S104,C003,P002,3.5,Completed
2970,2024-12-03,S104,C005,P003,5.6,Completed
2971,2024-11-20,S104,C005,P001,5.4,Completed
2972,2024-12-09,S104,C002,P003,4.1,Completed
2973,2024-12-17,S104,C003,P004,6.4,Completed
2974,2024-12-26,S104,C001,P005,3.2,Completed
2975,2024-11-15,S104,C008,P005,7.4,Completed
2976,2024-12-07,S104,C006,P002,7.6,Completed
2977,2024-11-26,S104,C006,P005,4.3,Completed
2978,2024-12-05,S104,C006,P005,8.6,Completed
2979,2024-11-29,S104,C007,P001,5.6,Completed
2980,2024-11-15,S104,C008,P001,4.0,Completed
2981,2024-11-29,S104,C002,P002,2.6,Completed
2982,2024-12-07,S104,C004,P001,1.5,Completed
2983,2024-12-06,S104,C001,P001,8.5,Completed
2984,2024-11-16,S105,C001,P003,3.7,Completed
2985,2024-12-25,S105,C006,P003,7.0,Completed
2986,2024-12-20,S105,C001,P005,2.1,Completed
2987,2024-11-30,S105,C004,P005,8.8,Completed
2988,2024-12-20,S105,C007,P001,9.3,Completed
2989,2024-12-16,S105,C007,P004,6.3,Completed
2990,2024-12-16,S105,C003,P002,11.1,Completed
2991,2024-12-09,S105,C004,P001,1.5,Completed
2992,2024-12-19,S105,C005,P006,7.1,Completed
2993,2024-12-06,S105,C002,P005,6.9,Completed
2994,2024-11-29,S105,C003,P001,7.0,Completed
2995,2024-12-11,S105,C002,P004,7.1,Completed
2996,2024-11-24,S105,C002,P004,5.3,Completed
2997,2024-11-20,S105,C005,P002,7.5,Completed
2998,2024-12-03,S105,C006,P003,8.6,Completed
2999,2024-12-14,S105,C001,P002,2.6,Completed
